latitude,longitude,blk_no,road_name,postal_code,address,cbd_dist,min_dist_mrt,month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,resale_price,remaining_lease,lease_remain_years
1.37355178595963,103.838168959329,163.0,ANG MO KIO AVENUE 4,560163.0,163 ANG MO KIO AVE 4,10118.831546229843,1176.7421838961936,2016-07,ANG MO KIO,3 ROOM,163,ANG MO KIO AVE 4,01 TO 03,82.0,New Generation,1980,325000.0,63,56
1.37355178595963,103.838168959329,163.0,ANG MO KIO AVENUE 4,560163.0,163 ANG MO KIO AVE 4,10118.831546229843,1176.7421838961936,2016-11,ANG MO KIO,3 ROOM,163,ANG MO KIO AVE 4,01 TO 03,82.0,New Generation,1980,362000.0,62,56
1.37355178595963,103.838168959329,163.0,ANG MO KIO AVENUE 4,560163.0,163 ANG MO KIO AVE 4,10118.831546229843,1176.7421838961936,2017-04,ANG MO KIO,3 ROOM,163,ANG MO KIO AVE 4,04 TO 06,69.0,New Generation,1980,285000.0,62 years 06 months,56
1.37355178595963,103.838168959329,163.0,ANG MO KIO AVENUE 4,560163.0,163 ANG MO KIO AVE 4,10118.831546229843,1176.7421838961936,2018-03,ANG MO KIO,3 ROOM,163,ANG MO KIO AVE 4,04 TO 06,82.0,New Generation,1980,370000.0,61 years 07 months,56
1.37355178595963,103.838168959329,163.0,ANG MO KIO AVENUE 4,560163.0,163 ANG MO KIO AVE 4,10118.831546229843,1176.7421838961936,2018-10,ANG MO KIO,3 ROOM,163,ANG MO KIO AVE 4,04 TO 06,69.0,New Generation,1980,294000.0,61 years,56
1.37355178595963,103.838168959329,163.0,ANG MO KIO AVENUE 4,560163.0,163 ANG MO KIO AVE 4,10118.831546229843,1176.7421838961936,2019-02,ANG MO KIO,3 ROOM,163,ANG MO KIO AVE 4,04 TO 06,69.0,New Generation,1980,288000.0,60 years 08 months,56
1.37355178595963,103.838168959329,163.0,ANG MO KIO AVENUE 4,560163.0,163 ANG MO KIO AVE 4,10118.831546229843,1176.7421838961936,2019-03,ANG MO KIO,3 ROOM,163,ANG MO KIO AVE 4,04 TO 06,69.0,New Generation,1980,268000.0,60 years 08 months,56
1.37355178595963,103.838168959329,163.0,ANG MO KIO AVENUE 4,560163.0,163 ANG MO KIO AVE 4,10118.831546229843,1176.7421838961936,2020-10,ANG MO KIO,3 ROOM,163,ANG MO KIO AVE 4,01 TO 03,82.0,New Generation,1980,310000.0,59 years 01 month,56
1.37355178595963,103.838168959329,163.0,ANG MO KIO AVENUE 4,560163.0,163 ANG MO KIO AVE 4,10118.831546229843,1176.7421838961936,2021-09,ANG MO KIO,3 ROOM,163,ANG MO KIO AVE 4,01 TO 03,69.0,New Generation,1980,307000.0,58 years 02 months,56
1.37355178595963,103.838168959329,163.0,ANG MO KIO AVENUE 4,560163.0,163 ANG MO KIO AVE 4,10118.831546229843,1176.7421838961936,2021-10,ANG MO KIO,3 ROOM,163,ANG MO KIO AVE 4,04 TO 06,82.0,New Generation,1980,381000.0,58 years 01 month,56
1.37355178595963,103.838168959329,163.0,ANG MO KIO AVENUE 4,560163.0,163 ANG MO KIO AVE 4,10118.831546229843,1176.7421838961936,2023-01,ANG MO KIO,3 ROOM,163,ANG MO KIO AVE 4,01 TO 03,69.0,New Generation,1980,346800.0,56 years 11 months,56
1.37355178595963,103.838168959329,163.0,ANG MO KIO AVENUE 4,560163.0,163 ANG MO KIO AVE 4,10118.831546229843,1176.7421838961936,2024-01,ANG MO KIO,3 ROOM,163,ANG MO KIO AVE 4,01 TO 03,69.0,New Generation,1980,395000.0,55 years 10 months,56
1.36776094720351,103.85535715026,446.0,ANG MO KIO AVENUE 10,560446.0,446 ANG MO KIO AVE 10,9383.300476466766,688.6015730243012,2015-01,ANG MO KIO,3 ROOM,446,ANG MO KIO AVE 10,01 TO 03,68.0,New Generation,1979,290000.0,63,55
1.36776094720351,103.85535715026,446.0,ANG MO KIO AVENUE 10,560446.0,446 ANG MO KIO AVE 10,9383.300476466766,688.6015730243012,2018-07,ANG MO KIO,3 ROOM,446,ANG MO KIO AVE 10,01 TO 03,68.0,New Generation,1979,245000.0,60 years 01 month,55
1.36776094720351,103.85535715026,446.0,ANG MO KIO AVENUE 10,560446.0,446 ANG MO KIO AVE 10,9383.300476466766,688.6015730243012,2019-03,ANG MO KIO,3 ROOM,446,ANG MO KIO AVE 10,01 TO 03,68.0,New Generation,1979,255000.0,59 years 05 months,55
1.36776094720351,103.85535715026,446.0,ANG MO KIO AVENUE 10,560446.0,446 ANG MO KIO AVE 10,9383.300476466766,688.6015730243012,2019-07,ANG MO KIO,3 ROOM,446,ANG MO KIO AVE 10,01 TO 03,83.0,New Generation,1979,310000.0,59 years 01 month,55
1.3716257020332,103.857736107527,557.0,ANG MO KIO AVENUE 10,560557.0,557 ANG MO KIO AVE 10,9825.917255448436,929.1641592577868,2015-01,ANG MO KIO,3 ROOM,557,ANG MO KIO AVE 10,07 TO 09,68.0,New Generation,1980,290000.0,64,56
1.3716257020332,103.857736107527,557.0,ANG MO KIO AVENUE 10,560557.0,557 ANG MO KIO AVE 10,9825.917255448436,929.1641592577868,2015-04,ANG MO KIO,3 ROOM,557,ANG MO KIO AVE 10,04 TO 06,68.0,New Generation,1980,296000.0,63,56
1.3716257020332,103.857736107527,557.0,ANG MO KIO AVENUE 10,560557.0,557 ANG MO KIO AVE 10,9825.917255448436,929.1641592577868,2015-04,ANG MO KIO,3 ROOM,557,ANG MO KIO AVE 10,04 TO 06,82.0,New Generation,1980,358000.0,63,56
1.3716257020332,103.857736107527,557.0,ANG MO KIO AVENUE 10,560557.0,557 ANG MO KIO AVE 10,9825.917255448436,929.1641592577868,2015-12,ANG MO KIO,3 ROOM,557,ANG MO KIO AVE 10,04 TO 06,68.0,New Generation,1980,328000.0,63,56
1.3716257020332,103.857736107527,557.0,ANG MO KIO AVENUE 10,560557.0,557 ANG MO KIO AVE 10,9825.917255448436,929.1641592577868,2016-02,ANG MO KIO,3 ROOM,557,ANG MO KIO AVE 10,07 TO 09,68.0,New Generation,1980,290000.0,62,56
1.3716257020332,103.857736107527,557.0,ANG MO KIO AVENUE 10,560557.0,557 ANG MO KIO AVE 10,9825.917255448436,929.1641592577868,2016-03,ANG MO KIO,3 ROOM,557,ANG MO KIO AVE 10,10 TO 12,68.0,New Generation,1980,295000.0,62,56
1.3716257020332,103.857736107527,557.0,ANG MO KIO AVENUE 10,560557.0,557 ANG MO KIO AVE 10,9825.917255448436,929.1641592577868,2016-04,ANG MO KIO,4 ROOM,557,ANG MO KIO AVE 10,07 TO 09,92.0,New Generation,1980,438000.0,62,56
1.3716257020332,103.857736107527,557.0,ANG MO KIO AVENUE 10,560557.0,557 ANG MO KIO AVE 10,9825.917255448436,929.1641592577868,2017-01,ANG MO KIO,3 ROOM,557,ANG MO KIO AVE 10,10 TO 12,82.0,New Generation,1980,366000.0,62 years,56
1.3716257020332,103.857736107527,557.0,ANG MO KIO AVENUE 10,560557.0,557 ANG MO KIO AVE 10,9825.917255448436,929.1641592577868,2017-06,ANG MO KIO,3 ROOM,557,ANG MO KIO AVE 10,10 TO 12,68.0,New Generation,1980,300000.0,61 years 08 months,56
1.3716257020332,103.857736107527,557.0,ANG MO KIO AVENUE 10,560557.0,557 ANG MO KIO AVE 10,9825.917255448436,929.1641592577868,2017-09,ANG MO KIO,3 ROOM,557,ANG MO KIO AVE 10,01 TO 03,68.0,New Generation,1980,265000.0,61 years 05 months,56
1.3716257020332,103.857736107527,557.0,ANG MO KIO AVENUE 10,560557.0,557 ANG MO KIO AVE 10,9825.917255448436,929.1641592577868,2017-12,ANG MO KIO,3 ROOM,557,ANG MO KIO AVE 10,10 TO 12,68.0,New Generation,1980,273000.0,61 years 02 months,56
